detalle_id,venta_id,producto_id,cantidad,precio_unitario,subtotal
11725,1725,25,1,4431.25,4431.25
11726,1726,26,2,4568.50,9137.00
11727,1727,27,3,4705.75,14117.25
11728,1728,28,4,4843.00,19372.00
11729,1729,29,1,4980.25,4980.25
11730,1730,30,2,5117.50,10235.00
11731,1731,31,3,5254.75,15764.25
11732,1732,32,4,5392.00,21568.00
11733,1733,33,1,5529.25,5529.25
11734,1734,34,2,5666.50,11333.00
11735,1735,35,3,5803.75,17411.25
11736,1736,36,4,5941.00,23764.00
11737,1737,37,1,6078.25,6078.25
11738,1738,38,2,6215.50,12431.00
11739,1739,39,3,6352.75,19058.25
11740,1740,40,4,6490.00,25960.00
11741,1741,41,1,6627.25,6627.25
11742,1742,42,2,6764.50,13529.00
11743,1743,43,3,6901.75,20705.25
11744,1744,44,4,7039.00,28156.00
11745,1745,45,1,7176.25,7176.25
11746,1746,46,2,7313.50,14627.00
11747,1747,47,3,7450.75,22352.25
11748,1748,48,4,7588.00,30352.00
11749,1749,49,1,7725.25,7725.25
11750,1750,50,2,7862.50,15725.00
11751,1751,51,3,7999.75,23999.25
11752,1752,52,4,8137.00,32548.00
11753,1753,53,1,8274.25,8274.25
11754,1754,54,2,8411.50,16823.00
11755,1755,55,3,8548.75,25646.25
11756,1756,56,4,8686.00,34744.00
11757,1757,57,1,8823.25,8823.25
11758,1758,58,2,8960.50,17921.00
11759,1759,59,3,9097.75,27293.25
11760,1760,60,4,9235.00,36940.00
11761,1761,61,1,9372.25,9372.25
11762,1762,62,2,9509.50,19019.00
11763,1763,63,3,9646.75,28940.25
11764,1764,64,4,9784.00,39136.00
11765,1765,65,1,9921.25,9921.25
11766,1766,66,2,10058.50,20117.00
11767,1767,67,3,10195.75,30587.25
11768,1768,68,4,10333.00,41332.00
11769,1769,69,1,10470.25,10470.25
11770,1770,70,2,10607.50,21215.00
11771,1771,71,3,10744.75,32234.25
11772,1772,72,4,10882.00,43528.00
11773,1773,73,1,11019.25,11019.25
11774,1774,74,2,11156.50,22313.00
11775,1775,75,3,11293.75,33881.25
11776,1776,76,4,11431.00,45724.00
11777,1777,77,1,11568.25,11568.25
11778,1778,78,2,11705.50,23411.00
11779,1779,79,3,11842.75,35528.25
11780,1780,80,4,11980.00,47920.00
11781,1781,81,1,12117.25,12117.25
11782,1782,82,2,12254.50,24509.00
11783,1783,83,3,12391.75,37175.25
11784,1784,84,4,12529.00,50116.00
11785,1785,85,1,12666.25,12666.25
11786,1786,86,2,12803.50,25607.00
11787,1787,87,3,12940.75,38822.25
11788,1788,88,4,13078.00,52312.00
11789,1789,89,1,13215.25,13215.25
11790,1790,90,2,13352.50,26705.00
11791,1791,91,3,13489.75,40469.25
11792,1792,92,4,13627.00,54508.00
11793,1793,93,1,13764.25,13764.25
11794,1794,94,2,13901.50,27803.00
11795,1795,95,3,14038.75,42116.25
11796,1796,96,4,14176.00,56704.00
11797,1797,97,1,14313.25,14313.25
11798,1798,98,2,14450.50,28901.00
11799,1799,99,3,14587.75,43763.25
11800,1800,100,4,14725.00,58900.00
11801,1801,1,1,1137.25,1137.25
11802,1802,2,2,1274.50,2549.00
11803,1803,3,3,1411.75,4235.25
11804,1804,4,4,1549.00,6196.00
11805,1805,5,1,1686.25,1686.25
11806,1806,6,2,1823.50,3647.00
11807,1807,7,3,1960.75,5882.25
11808,1808,8,4,2098.00,8392.00
11809,1809,9,1,2235.25,2235.25
11810,1810,10,2,2372.50,4745.00
11811,1811,11,3,2509.75,7529.25
11812,1812,12,4,2647.00,10588.00
11813,1813,13,1,2784.25,2784.25
11814,1814,14,2,2921.50,5843.00
11815,1815,15,3,3058.75,9176.25
11816,1816,16,4,3196.00,12784.00
11817,1817,17,1,3333.25,3333.25
11818,1818,18,2,3470.50,6941.00
11819,1819,19,3,3607.75,10823.25
11820,1820,20,4,3745.00,14980.00
11821,1821,21,1,3882.25,3882.25
11822,1822,22,2,4019.50,8039.00
11823,1823,23,3,4156.75,12470.25
11824,1824,24,4,4294.00,17176.00
11825,1825,25,1,4431.25,4431.25
11826,1826,26,2,4568.50,9137.00
11827,1827,27,3,4705.75,14117.25
11828,1828,28,4,4843.00,19372.00
11829,1829,29,1,4980.25,4980.25
11830,1830,30,2,5117.50,10235.00
11831,1831,31,3,5254.75,15764.25
11832,1832,32,4,5392.00,21568.00
11833,1833,33,1,5529.25,5529.25
11834,1834,34,2,5666.50,11333.00
11835,1835,35,3,5803.75,17411.25
11836,1836,36,4,5941.00,23764.00
11837,1837,37,1,6078.25,6078.25
11838,1838,38,2,6215.50,12431.00
11839,1839,39,3,6352.75,19058.25
11840,1840,40,4,6490.00,25960.00
11841,1841,41,1,6627.25,6627.25
11842,1842,42,2,6764.50,13529.00
11843,1843,43,3,6901.75,20705.25
11844,1844,44,4,7039.00,28156.00
11845,1845,45,1,7176.25,7176.25
11846,1846,46,2,7313.50,14627.00
11847,1847,47,3,7450.75,22352.25
11848,1848,48,4,7588.00,30352.00
11849,1849,49,1,7725.25,7725.25
11850,1850,50,2,7862.50,15725.00
11851,1851,51,3,7999.75,23999.25
11852,1852,52,4,8137.00,32548.00
11853,1853,53,1,8274.25,8274.25
11854,1854,54,2,8411.50,16823.00
11855,1855,55,3,8548.75,25646.25
11856,1856,56,4,8686.00,34744.00
11857,1857,57,1,8823.25,8823.25
11858,1858,58,2,8960.50,17921.00
11859,1859,59,3,9097.75,27293.25
11860,1860,60,4,9235.00,36940.00
11861,1861,61,1,9372.25,9372.25
11862,1862,62,2,9509.50,19019.00
11863,1863,63,3,9646.75,28940.25
11864,1864,64,4,9784.00,39136.00
11865,1865,65,1,9921.25,9921.25
11866,1866,66,2,10058.50,20117.00
11867,1867,67,3,10195.75,30587.25
11868,1868,68,4,10333.00,41332.00
11869,1869,69,1,10470.25,10470.25
11870,1870,70,2,10607.50,21215.00
11871,1871,71,3,10744.75,32234.25
11872,1872,72,4,10882.00,43528.00
11873,1873,73,1,11019.25,11019.25
11874,1874,74,2,11156.50,22313.00
11875,1875,75,3,11293.75,33881.25
11876,1876,76,4,11431.00,45724.00
11877,1877,77,1,11568.25,11568.25
11878,1878,78,2,11705.50,23411.00
11879,1879,79,3,11842.75,35528.25
11880,1880,80,4,11980.00,47920.00
11881,1881,81,1,12117.25,12117.25
11882,1882,82,2,12254.50,24509.00
11883,1883,83,3,12391.75,37175.25
11884,1884,84,4,12529.00,50116.00
11885,1885,85,1,12666.25,12666.25
11886,1886,86,2,12803.50,25607.00
11887,1887,87,3,12940.75,38822.25
11888,1888,88,4,13078.00,52312.00
11889,1889,89,1,13215.25,13215.25
11890,1890,90,2,13352.50,26705.00
11891,1891,91,3,13489.75,40469.25
11892,1892,92,4,13627.00,54508.00
11893,1893,93,1,13764.25,13764.25
11894,1894,94,2,13901.50,27803.00
11895,1895,95,3,14038.75,42116.25
11896,1896,96,4,14176.00,56704.00
11897,1897,97,1,14313.25,14313.25
11898,1898,98,2,14450.50,28901.00
11899,1899,99,3,14587.75,43763.25
11900,1900,100,4,14725.00,58900.00
11901,1901,1,1,1137.25,1137.25
11902,1902,2,2,1274.50,2549.00
11903,1903,3,3,1411.75,4235.25
11904,1904,4,4,1549.00,6196.00
11905,1905,5,1,1686.25,1686.25
11906,1906,6,2,1823.50,3647.00
11907,1907,7,3,1960.75,5882.25
11908,1908,8,4,2098.00,8392.00
11909,1909,9,1,2235.25,2235.25
11910,1910,10,2,2372.50,4745.00
11911,1911,11,3,2509.75,7529.25
11912,1912,12,4,2647.00,10588.00
11913,1913,13,1,2784.25,2784.25
11914,1914,14,2,2921.50,5843.00
11915,1915,15,3,3058.75,9176.25
11916,1916,16,4,3196.00,12784.00
11917,1917,17,1,3333.25,3333.25
11918,1918,18,2,3470.50,6941.00
11919,1919,19,3,3607.75,10823.25
11920,1920,20,4,3745.00,14980.00
11921,1921,21,1,3882.25,3882.25
11922,1922,22,2,4019.50,8039.00
11923,1923,23,3,4156.75,12470.25
11924,1924,24,4,4294.00,17176.00
11925,1925,25,1,4431.25,4431.25
11926,1926,26,2,4568.50,9137.00
11927,1927,27,3,4705.75,14117.25
11928,1928,28,4,4843.00,19372.00
11929,1929,29,1,4980.25,4980.25
11930,1930,30,2,5117.50,10235.00
11931,1931,31,3,5254.75,15764.25
11932,1932,32,4,5392.00,21568.00
11933,1933,33,1,5529.25,5529.25
11934,1934,34,2,5666.50,11333.00
11935,1935,35,3,5803.75,17411.25
11936,1936,36,4,5941.00,23764.00
11937,1937,37,1,6078.25,6078.25
11938,1938,38,2,6215.50,12431.00
11939,1939,39,3,6352.75,19058.25
11940,1940,40,4,6490.00,25960.00
11941,1941,41,1,6627.25,6627.25
11942,1942,42,2,6764.50,13529.00
11943,1943,43,3,6901.75,20705.25
11944,1944,44,4,7039.00,28156.00
11945,1945,45,1,7176.25,7176.25
11946,1946,46,2,7313.50,14627.00
11947,1947,47,3,7450.75,22352.25
11948,1948,48,4,7588.00,30352.00
11949,1949,49,1,7725.25,7725.25
11950,1950,50,2,7862.50,15725.00
11951,1951,51,3,7999.75,23999.25
11952,1952,52,4,8137.00,32548.00
11953,1953,53,1,8274.25,8274.25
11954,1954,54,2,8411.50,16823.00
11955,1955,55,3,8548.75,25646.25
11956,1956,56,4,8686.00,34744.00
11957,1957,57,1,8823.25,8823.25
11958,1958,58,2,8960.50,17921.00
11959,1959,59,3,9097.75,27293.25
11960,1960,60,4,9235.00,36940.00
11961,1961,61,1,9372.25,9372.25
11962,1962,62,2,9509.50,19019.00
11963,1963,63,3,9646.75,28940.25
11964,1964,64,4,9784.00,39136.00
11965,1965,65,1,9921.25,9921.25
11966,1966,66,2,10058.50,20117.00
11967,1967,67,3,10195.75,30587.25
11968,1968,68,4,10333.00,41332.00
11969,1969,69,1,10470.25,10470.25
11970,1970,70,2,10607.50,21215.00
11971,1971,71,3,10744.75,32234.25
11972,1972,72,4,10882.00,43528.00
11973,1973,73,1,11019.25,11019.25
11974,1974,74,2,11156.50,22313.00
11975,1975,75,3,11293.75,33881.25
11976,1976,76,4,11431.00,45724.00
11977,1977,77,1,11568.25,11568.25
11978,1978,78,2,11705.50,23411.00
11979,1979,79,3,11842.75,35528.25
11980,1980,80,4,11980.00,47920.00
11981,1981,81,1,12117.25,12117.25
11982,1982,82,2,12254.50,24509.00
11983,1983,83,3,12391.75,37175.25
11984,1984,84,4,12529.00,50116.00
11985,1985,85,1,12666.25,12666.25
11986,1986,86,2,12803.50,25607.00
11987,1987,87,3,12940.75,38822.25
11988,1988,88,4,13078.00,52312.00
11989,1989,89,1,13215.25,13215.25
11990,1990,90,2,13352.50,26705.00
11991,1991,91,3,13489.75,40469.25
11992,1992,92,4,13627.00,54508.00
11993,1993,93,1,13764.25,13764.25
11994,1994,94,2,13901.50,27803.00
11995,1995,95,3,14038.75,42116.25
11996,1996,96,4,14176.00,56704.00
11997,1997,97,1,14313.25,14313.25
11998,1998,98,2,14450.50,28901.00
11999,1999,99,3,14587.75,43763.25
12000,2000,100,4,14725.00,58900.00
12001,2001,1,1,1137.25,1137.25
12002,2002,2,2,1274.50,2549.00
12003,2003,3,3,1411.75,4235.25
12004,2004,4,4,1549.00,6196.00
12005,2005,5,1,1686.25,1686.25
12006,2006,6,2,1823.50,3647.00
12007,2007,7,3,1960.75,5882.25
12008,2008,8,4,2098.00,8392.00
12009,2009,9,1,2235.25,2235.25
12010,2010,10,2,2372.50,4745.00
12011,2011,11,3,2509.75,7529.25
12012,2012,12,4,2647.00,10588.00
12013,2013,13,1,2784.25,2784.25
12014,2014,14,2,2921.50,5843.00
12015,2015,15,3,3058.75,9176.25
12016,2016,16,4,3196.00,12784.00
12017,2017,17,1,3333.25,3333.25
12018,2018,18,2,3470.50,6941.00
12019,2019,19,3,3607.75,10823.25
12020,2020,20,4,3745.00,14980.00
12021,2021,21,1,3882.25,3882.25
12022,2022,22,2,4019.50,8039.00
12023,2023,23,3,4156.75,12470.25
12024,2024,24,4,4294.00,17176.00
12025,2025,25,1,4431.25,4431.25
12026,2026,26,2,4568.50,9137.00
12027,2027,27,3,4705.75,14117.25
12028,2028,28,4,4843.00,19372.00
12029,2029,29,1,4980.25,4980.25
12030,2030,30,2,5117.50,10235.00
12031,2031,31,3,5254.75,15764.25
12032,2032,32,4,5392.00,21568.00
12033,2033,33,1,5529.25,5529.25
12034,2034,34,2,5666.50,11333.00
12035,2035,35,3,5803.75,17411.25
12036,2036,36,4,5941.00,23764.00
12037,2037,37,1,6078.25,6078.25
12038,2038,38,2,6215.50,12431.00
12039,2039,39,3,6352.75,19058.25
12040,2040,40,4,6490.00,25960.00
12041,2041,41,1,6627.25,6627.25
12042,2042,42,2,6764.50,13529.00
12043,2043,43,3,6901.75,20705.25
12044,2044,44,4,7039.00,28156.00
12045,2045,45,1,7176.25,7176.25
12046,2046,46,2,7313.50,14627.00
12047,2047,47,3,7450.75,22352.25
12048,2048,48,4,7588.00,30352.00
12049,2049,49,1,7725.25,7725.25
12050,2050,50,2,7862.50,15725.00
12051,2051,51,3,7999.75,23999.25
12052,2052,52,4,8137.00,32548.00
12053,2053,53,1,8274.25,8274.25
12054,2054,54,2,8411.50,16823.00
12055,2055,55,3,8548.75,25646.25
12056,2056,56,4,8686.00,34744.00
12057,2057,57,1,8823.25,8823.25
12058,2058,58,2,8960.50,17921.00
12059,2059,59,3,9097.75,27293.25
12060,2060,60,4,9235.00,36940.00
12061,2061,61,1,9372.25,9372.25
12062,2062,62,2,9509.50,19019.00
12063,2063,63,3,9646.75,28940.25
12064,2064,64,4,9784.00,39136.00
12065,2065,65,1,9921.25,9921.25
12066,2066,66,2,10058.50,20117.00
12067,2067,67,3,10195.75,30587.25
12068,2068,68,4,10333.00,41332.00
12069,2069,69,1,10470.25,10470.25
12070,2070,70,2,10607.50,21215.00
12071,2071,71,3,10744.75,32234.25
12072,2072,72,4,10882.00,43528.00
12073,2073,73,1,11019.25,11019.25
12074,2074,74,2,11156.50,22313.00
12075,2075,75,3,11293.75,33881.25
12076,2076,76,4,11431.00,45724.00
12077,2077,77,1,11568.25,11568.25
12078,2078,78,2,11705.50,23411.00
12079,2079,79,3,11842.75,35528.25
12080,2080,80,4,11980.00,47920.00
12081,2081,81,1,12117.25,12117.25
12082,2082,82,2,12254.50,24509.00
12083,2083,83,3,12391.75,37175.25
12084,2084,84,4,12529.00,50116.00
12085,2085,85,1,12666.25,12666.25
12086,2086,86,2,12803.50,25607.00
12087,2087,87,3,12940.75,38822.25
12088,2088,88,4,13078.00,52312.00
12089,2089,89,1,13215.25,13215.25
12090,2090,90,2,13352.50,26705.00
12091,2091,91,3,13489.75,40469.25
12092,2092,92,4,13627.00,54508.00
12093,2093,93,1,13764.25,13764.25
12094,2094,94,2,13901.50,27803.00
12095,2095,95,3,14038.75,42116.25
12096,2096,96,4,14176.00,56704.00
12097,2097,97,1,14313.25,14313.25
12098,2098,98,2,14450.50,28901.00
12099,2099,99,3,14587.75,43763.25
12100,2100,100,4,14725.00,58900.00
12101,2101,1,1,1137.25,1137.25
12102,2102,2,2,1274.50,2549.00
12103,2103,3,3,1411.75,4235.25
12104,2104,4,4,1549.00,6196.00
12105,2105,5,1,1686.25,1686.25
12106,2106,6,2,1823.50,3647.00
12107,2107,7,3,1960.75,5882.25
12108,2108,8,4,2098.00,8392.00
12109,2109,9,1,2235.25,2235.25
12110,2110,10,2,2372.50,4745.00
12111,2111,11,3,2509.75,7529.25
12112,2112,12,4,2647.00,10588.00
12113,2113,13,1,2784.25,2784.25
12114,2114,14,2,2921.50,5843.00
12115,2115,15,3,3058.75,9176.25
12116,2116,16,4,3196.00,12784.00
12117,2117,17,1,3333.25,3333.25
12118,2118,18,2,3470.50,6941.00
12119,2119,19,3,3607.75,10823.25
12120,2120,20,4,3745.00,14980.00
12121,2121,21,1,3882.25,3882.25
12122,2122,22,2,4019.50,8039.00
12123,2123,23,3,4156.75,12470.25
12124,2124,24,4,4294.00,17176.00
12125,2125,25,1,4431.25,4431.25
12126,2126,26,2,4568.50,9137.00
12127,2127,27,3,4705.75,14117.25
12128,2128,28,4,4843.00,19372.00
12129,2129,29,1,4980.25,4980.25
12130,2130,30,2,5117.50,10235.00
12131,2131,31,3,5254.75,15764.25
12132,2132,32,4,5392.00,21568.00
12133,2133,33,1,5529.25,5529.25
12134,2134,34,2,5666.50,11333.00
12135,2135,35,3,5803.75,17411.25
12136,2136,36,4,5941.00,23764.00
12137,2137,37,1,6078.25,6078.25
12138,2138,38,2,6215.50,12431.00
12139,2139,39,3,6352.75,19058.25
12140,2140,40,4,6490.00,25960.00
12141,2141,41,1,6627.25,6627.25
12142,2142,42,2,6764.50,13529.00
12143,2143,43,3,6901.75,20705.25
12144,2144,44,4,7039.00,28156.00
12145,2145,45,1,7176.25,7176.25
12146,2146,46,2,7313.50,14627.00
12147,2147,47,3,7450.75,22352.25
12148,2148,48,4,7588.00,30352.00
12149,2149,49,1,7725.25,7725.25
12150,2150,50,2,7862.50,15725.00
12151,2151,51,3,7999.75,23999.25
12152,2152,52,4,8137.00,32548.00
12153,2153,53,1,8274.25,8274.25
12154,2154,54,2,8411.50,16823.00
12155,2155,55,3,8548.75,25646.25
12156,2156,56,4,8686.00,34744.00
12157,2157,57,1,8823.25,8823.25
12158,2158,58,2,8960.50,17921.00
12159,2159,59,3,9097.75,27293.25
12160,2160,60,4,9235.00,36940.00
12161,2161,61,1,9372.25,9372.25
12162,2162,62,2,9509.50,19019.00
12163,2163,63,3,9646.75,28940.25
12164,2164,64,4,9784.00,39136.00
12165,2165,65,1,9921.25,9921.25
12166,2166,66,2,10058.50,20117.00
12167,2167,67,3,10195.75,30587.25
12168,2168,68,4,10333.00,41332.00
12169,2169,69,1,10470.25,10470.25
12170,2170,70,2,10607.50,21215.00
12171,2171,71,3,10744.75,32234.25
12172,2172,72,4,10882.00,43528.00
12173,2173,73,1,11019.25,11019.25
12174,2174,74,2,11156.50,22313.00
12175,2175,75,3,11293.75,33881.25
12176,2176,76,4,11431.00,45724.00
12177,2177,77,1,11568.25,11568.25
12178,2178,78,2,11705.50,23411.00
12179,2179,79,3,11842.75,35528.25
12180,2180,80,4,11980.00,47920.00
12181,2181,81,1,12117.25,12117.25
12182,2182,82,2,12254.50,24509.00
12183,2183,83,3,12391.75,37175.25
12184,2184,84,4,12529.00,50116.00
12185,2185,85,1,12666.25,12666.25
12186,2186,86,2,12803.50,25607.00
12187,2187,87,3,12940.75,38822.25
12188,2188,88,4,13078.00,52312.00
12189,2189,89,1,13215.25,13215.25
12190,2190,90,2,13352.50,26705.00
12191,2191,91,3,13489.75,40469.25
12192,2192,92,4,13627.00,54508.00
12193,2193,93,1,13764.25,13764.25
12194,2194,94,2,13901.50,27803.00
12195,2195,95,3,14038.75,42116.25
12196,2196,96,4,14176.00,56704.00
12197,2197,97,1,14313.25,14313.25
12198,2198,98,2,14450.50,28901.00
12199,2199,99,3,14587.75,43763.25
12200,2200,100,4,14725.00,58900.00
12201,2201,1,1,1137.25,1137.25
12202,2202,2,2,1274.50,2549.00
12203,2203,3,3,1411.75,4235.25
12204,2204,4,4,1549.00,6196.00
12205,2205,5,1,1686.25,1686.25
12206,2206,6,2,1823.50,3647.00
12207,2207,7,3,1960.75,5882.25
12208,2208,8,4,2098.00,8392.00
12209,2209,9,1,2235.25,2235.25
12210,2210,10,2,2372.50,4745.00
12211,2211,11,3,2509.75,7529.25
12212,2212,12,4,2647.00,10588.00
12213,2213,13,1,2784.25,2784.25
12214,2214,14,2,2921.50,5843.00
12215,2215,15,3,3058.75,9176.25
12216,2216,16,4,3196.00,12784.00
12217,2217,17,1,3333.25,3333.25
12218,2218,18,2,3470.50,6941.00
12219,2219,19,3,3607.75,10823.25
12220,2220,20,4,3745.00,14980.00
12221,2221,21,1,3882.25,3882.25
12222,2222,22,2,4019.50,8039.00
12223,2223,23,3,4156.75,12470.25
12224,2224,24,4,4294.00,17176.00
12225,2225,25,1,4431.25,4431.25
12226,2226,26,2,4568.50,9137.00
12227,2227,27,3,4705.75,14117.25
12228,2228,28,4,4843.00,19372.00
12229,2229,29,1,4980.25,4980.25
12230,2230,30,2,5117.50,10235.00
12231,2231,31,3,5254.75,15764.25
12232,2232,32,4,5392.00,21568.00
12233,2233,33,1,5529.25,5529.25
12234,2234,34,2,5666.50,11333.00
12235,2235,35,3,5803.75,17411.25
12236,2236,36,4,5941.00,23764.00
12237,2237,37,1,6078.25,6078.25
12238,2238,38,2,6215.50,12431.00
12239,2239,39,3,6352.75,19058.25
12240,2240,40,4,6490.00,25960.00
12241,2241,41,1,6627.25,6627.25
12242,2242,42,2,6764.50,13529.00
12243,2243,43,3,6901.75,20705.25
12244,2244,44,4,7039.00,28156.00
12245,2245,45,1,7176.25,7176.25
12246,2246,46,2,7313.50,14627.00
12247,2247,47,3,7450.75,22352.25
12248,2248,48,4,7588.00,30352.00
12249,2249,49,1,7725.25,7725.25
12250,2250,50,2,7862.50,15725.00
12251,2251,51,3,7999.75,23999.25
12252,2252,52,4,8137.00,32548.00
12253,2253,53,1,8274.25,8274.25
12254,2254,54,2,8411.50,16823.00
12255,2255,55,3,8548.75,25646.25
12256,2256,56,4,8686.00,34744.00
12257,2257,57,1,8823.25,8823.25
12258,2258,58,2,8960.50,17921.00
12259,2259,59,3,9097.75,27293.25
12260,2260,60,4,9235.00,36940.00
12261,2261,61,1,9372.25,9372.25
12262,2262,62,2,9509.50,19019.00
12263,2263,63,3,9646.75,28940.25
12264,2264,64,4,9784.00,39136.00
12265,2265,65,1,9921.25,9921.25
12266,2266,66,2,10058.50,20117.00
12267,2267,67,3,10195.75,30587.25
12268,2268,68,4,10333.00,41332.00
12269,2269,69,1,10470.25,10470.25
12270,2270,70,2,10607.50,21215.00
12271,2271,71,3,10744.75,32234.25
12272,2272,72,4,10882.00,43528.00
12273,2273,73,1,11019.25,11019.25
12274,2274,74,2,11156.50,22313.00
12275,2275,75,3,11293.75,33881.25
12276,2276,76,4,11431.00,45724.00
12277,2277,77,1,11568.25,11568.25
12278,2278,78,2,11705.50,23411.00
12279,2279,79,3,11842.75,35528.25
12280,2280,80,4,11980.00,47920.00
12281,2281,81,1,12117.25,12117.25
12282,2282,82,2,12254.50,24509.00
12283,2283,83,3,12391.75,37175.25
12284,2284,84,4,12529.00,50116.00
12285,2285,85,1,12666.25,12666.25
12286,2286,86,2,12803.50,25607.00
12287,2287,87,3,12940.75,38822.25
12288,2288,88,4,13078.00,52312.00
12289,2289,89,1,13215.25,13215.25
12290,2290,90,2,13352.50,26705.00
12291,2291,91,3,13489.75,40469.25
12292,2292,92,4,13627.00,54508.00
12293,2293,93,1,13764.25,13764.25
12294,2294,94,2,13901.50,27803.00
12295,2295,95,3,14038.75,42116.25
12296,2296,96,4,14176.00,56704.00
12297,2297,97,1,14313.25,14313.25
12298,2298,98,2,14450.50,28901.00
12299,2299,99,3,14587.75,43763.25
12300,2300,100,4,14725.00,58900.00
12301,2301,1,1,1137.25,1137.25
12302,2302,2,2,1274.50,2549.00
12303,2303,3,3,1411.75,4235.25
12304,2304,4,4,1549.00,6196.00
12305,2305,5,1,1686.25,1686.25
12306,2306,6,2,1823.50,3647.00
12307,2307,7,3,1960.75,5882.25
12308,2308,8,4,2098.00,8392.00
12309,2309,9,1,2235.25,2235.25
12310,2310,10,2,2372.50,4745.00
12311,2311,11,3,2509.75,7529.25
12312,2312,12,4,2647.00,10588.00
12313,2313,13,1,2784.25,2784.25
12314,2314,14,2,2921.50,5843.00
12315,2315,15,3,3058.75,9176.25
12316,2316,16,4,3196.00,12784.00
12317,2317,17,1,3333.25,3333.25
12318,2318,18,2,3470.50,6941.00
12319,2319,19,3,3607.75,10823.25
12320,2320,20,4,3745.00,14980.00
12321,2321,21,1,3882.25,3882.25
12322,2322,22,2,4019.50,8039.00
12323,2323,23,3,4156.75,12470.25
12324,2324,24,4,4294.00,17176.00
12325,2325,25,1,4431.25,4431.25
12326,2326,26,2,4568.50,9137.00
12327,2327,27,3,4705.75,14117.25
12328,2328,28,4,4843.00,19372.00
12329,2329,29,1,4980.25,4980.25
12330,2330,30,2,5117.50,10235.00
12331,2331,31,3,5254.75,15764.25
12332,2332,32,4,5392.00,21568.00
12333,2333,33,1,5529.25,5529.25
12334,2334,34,2,5666.50,11333.00
12335,2335,35,3,5803.75,17411.25
12336,2336,36,4,5941.00,23764.00
12337,2337,37,1,6078.25,6078.25
12338,2338,38,2,6215.50,12431.00
12339,2339,39,3,6352.75,19058.25
12340,2340,40,4,6490.00,25960.00
12341,2341,41,1,6627.25,6627.25
12342,2342,42,2,6764.50,13529.00
12343,2343,43,3,6901.75,20705.25
12344,2344,44,4,7039.00,28156.00
12345,2345,45,1,7176.25,7176.25
12346,2346,46,2,7313.50,14627.00
12347,2347,47,3,7450.75,22352.25
12348,2348,48,4,7588.00,30352.00
12349,2349,49,1,7725.25,7725.25
12350,2350,50,2,7862.50,15725.00
12351,2351,51,3,7999.75,23999.25
12352,2352,52,4,8137.00,32548.00
12353,2353,53,1,8274.25,8274.25
12354,2354,54,2,8411.50,16823.00
12355,2355,55,3,8548.75,25646.25
12356,2356,56,4,8686.00,34744.00
12357,2357,57,1,8823.25,8823.25
12358,2358,58,2,8960.50,17921.00
12359,2359,59,3,9097.75,27293.25
12360,2360,60,4,9235.00,36940.00
12361,2361,61,1,9372.25,9372.25
12362,2362,62,2,9509.50,19019.00
12363,2363,63,3,9646.75,28940.25
12364,2364,64,4,9784.00,39136.00
12365,2365,65,1,9921.25,9921.25
12366,2366,66,2,10058.50,20117.00
12367,2367,67,3,10195.75,30587.25
12368,2368,68,4,10333.00,41332.00
12369,2369,69,1,10470.25,10470.25
12370,2370,70,2,10607.50,21215.00
12371,2371,71,3,10744.75,32234.25
12372,2372,72,4,10882.00,43528.00
12373,2373,73,1,11019.25,11019.25
12374,2374,74,2,11156.50,22313.00
12375,2375,75,3,11293.75,33881.25
12376,2376,76,4,11431.00,45724.00
12377,2377,77,1,11568.25,11568.25
12378,2378,78,2,11705.50,23411.00
12379,2379,79,3,11842.75,35528.25
12380,2380,80,4,11980.00,47920.00
12381,2381,81,1,12117.25,12117.25
12382,2382,82,2,12254.50,24509.00
12383,2383,83,3,12391.75,37175.25
12384,2384,84,4,12529.00,50116.00
12385,2385,85,1,12666.25,12666.25
12386,2386,86,2,12803.50,25607.00
12387,2387,87,3,12940.75,38822.25
12388,2388,88,4,13078.00,52312.00
12389,2389,89,1,13215.25,13215.25
12390,2390,90,2,13352.50,26705.00
12391,2391,91,3,13489.75,40469.25
12392,2392,92,4,13627.00,54508.00
12393,2393,93,1,13764.25,13764.25
12394,2394,94,2,13901.50,27803.00
12395,2395,95,3,14038.75,42116.25
12396,2396,96,4,14176.00,56704.00
12397,2397,97,1,14313.25,14313.25
12398,2398,98,2,14450.50,28901.00
12399,2399,99,3,14587.75,43763.25
12400,2400,100,4,14725.00,58900.00
12401,2401,1,1,1137.25,1137.25
12402,2402,2,2,1274.50,2549.00
12403,2403,3,3,1411.75,4235.25
12404,2404,4,4,1549.00,6196.00
12405,2405,5,1,1686.25,1686.25
12406,2406,6,2,1823.50,3647.00
12407,2407,7,3,1960.75,5882.25
12408,2408,8,4,2098.00,8392.00
12409,2409,9,1,2235.25,2235.25
12410,2410,10,2,2372.50,4745.00
12411,2411,11,3,2509.75,7529.25
12412,2412,12,4,2647.00,10588.00
12413,2413,13,1,2784.25,2784.25
12414,2414,14,2,2921.50,5843.00
12415,2415,15,3,3058.75,9176.25
12416,2416,16,4,3196.00,12784.00
12417,2417,17,1,3333.25,3333.25
12418,2418,18,2,3470.50,6941.00
12419,2419,19,3,3607.75,10823.25
12420,2420,20,4,3745.00,14980.00
12421,2421,21,1,3882.25,3882.25
12422,2422,22,2,4019.50,8039.00
