venta_id,cliente_id,sucursal_id,fecha_venta,estado,total
3799,299,9,2025-01-27 17:00:00,PAGADA,131289.75
3800,300,10,2025-01-27 17:10:00,CREADA,176700.00
3801,301,1,2025-01-27 17:20:00,PAGADA,3411.75
3802,302,2,2025-01-27 17:30:00,PAGADA,7647.00
3803,303,3,2025-01-27 17:40:00,PAGADA,12705.75
3804,304,4,2025-01-27 17:50:00,PAGADA,18588.00
3805,305,5,2025-01-27 18:00:00,CREADA,5058.75
3806,306,6,2025-01-27 18:10:00,PAGADA,10941.00
3807,307,7,2025-01-27 18:20:00,PAGADA,17646.75
3808,308,8,2025-01-27 18:30:00,PAGADA,25176.00
3809,309,9,2025-01-27 18:40:00,PAGADA,6705.75
3810,310,10,2025-01-27 18:50:00,ANULADA,14235.00
3811,311,1,2025-01-27 19:00:00,PAGADA,22587.75
3812,312,2,2025-01-27 19:10:00,PAGADA,31764.00
3813,313,3,2025-01-27 19:20:00,PAGADA,8352.75
3814,314,4,2025-01-27 19:30:00,PAGADA,17529.00
3815,315,5,2025-01-27 19:40:00,CREADA,27528.75
3816,316,6,2025-01-27 19:50:00,PAGADA,38352.00
3817,317,7,2025-01-27 20:00:00,PAGADA,9999.75
3818,318,8,2025-01-27 20:10:00,PAGADA,20823.00
3819,319,9,2025-01-27 20:20:00,PAGADA,32469.75
3820,320,10,2025-01-27 20:30:00,CREADA,44940.00
3821,321,1,2025-01-27 20:40:00,PAGADA,11646.75
3822,322,2,2025-01-27 20:50:00,PAGADA,24117.00
3823,323,3,2025-01-27 21:00:00,PAGADA,37410.75
3824,324,4,2025-01-27 21:10:00,PAGADA,51528.00
3825,325,5,2025-01-27 21:20:00,CREADA,13293.75
3826,326,6,2025-01-27 21:30:00,PAGADA,27411.00
3827,327,7,2025-01-27 21:40:00,PAGADA,42351.75
3828,328,8,2025-01-27 21:50:00,PAGADA,58116.00
3829,329,9,2025-01-27 22:00:00,PAGADA,14940.75
3830,330,10,2025-01-27 22:10:00,CREADA,30705.00
3831,331,1,2025-01-27 22:20:00,PAGADA,47292.75
3832,332,2,2025-01-27 22:30:00,PAGADA,64704.00
3833,333,3,2025-01-27 22:40:00,PAGADA,16587.75
3834,334,4,2025-01-27 22:50:00,PAGADA,33999.00
3835,335,5,2025-01-27 23:00:00,CREADA,52233.75
3836,336,6,2025-01-27 23:10:00,PAGADA,71292.00
3837,337,7,2025-01-27 23:20:00,PAGADA,18234.75
3838,338,8,2025-01-27 23:30:00,PAGADA,37293.00
3839,339,9,2025-01-27 23:40:00,PAGADA,57174.75
3840,340,10,2025-01-27 23:50:00,ANULADA,77880.00
3841,341,1,2025-01-28 00:00:00,PAGADA,19881.75
3842,342,2,2025-01-28 00:10:00,PAGADA,40587.00
3843,343,3,2025-01-28 00:20:00,PAGADA,62115.75
3844,344,4,2025-01-28 00:30:00,PAGADA,84468.00
3845,345,5,2025-01-28 00:40:00,CREADA,21528.75
3846,346,6,2025-01-28 00:50:00,PAGADA,43881.00
3847,347,7,2025-01-28 01:00:00,PAGADA,67056.75
3848,348,8,2025-01-28 01:10:00,PAGADA,91056.00
3849,349,9,2025-01-28 01:20:00,PAGADA,23175.75
3850,350,10,2025-01-28 01:30:00,CREADA,47175.00
3851,351,1,2025-01-28 01:40:00,PAGADA,71997.75
3852,352,2,2025-01-28 01:50:00,PAGADA,97644.00
3853,353,3,2025-01-28 02:00:00,PAGADA,24822.75
3854,354,4,2025-01-28 02:10:00,PAGADA,50469.00
3855,355,5,2025-01-28 02:20:00,CREADA,76938.75
3856,356,6,2025-01-28 02:30:00,PAGADA,104232.00
3857,357,7,2025-01-28 02:40:00,PAGADA,26469.75
3858,358,8,2025-01-28 02:50:00,PAGADA,53763.00
3859,359,9,2025-01-28 03:00:00,PAGADA,81879.75
3860,360,10,2025-01-28 03:10:00,CREADA,110820.00
3861,361,1,2025-01-28 03:20:00,PAGADA,28116.75
3862,362,2,2025-01-28 03:30:00,PAGADA,57057.00
3863,363,3,2025-01-28 03:40:00,PAGADA,86820.75
3864,364,4,2025-01-28 03:50:00,PAGADA,117408.00
3865,365,5,2025-01-28 04:00:00,CREADA,29763.75
3866,366,6,2025-01-28 04:10:00,PAGADA,60351.00
3867,367,7,2025-01-28 04:20:00,PAGADA,91761.75
3868,368,8,2025-01-28 04:30:00,PAGADA,123996.00
3869,369,9,2025-01-28 04:40:00,PAGADA,31410.75
3870,370,10,2025-01-28 04:50:00,ANULADA,63645.00
3871,371,1,2025-01-28 05:00:00,PAGADA,96702.75
3872,372,2,2025-01-28 05:10:00,PAGADA,130584.00
3873,373,3,2025-01-28 05:20:00,PAGADA,33057.75
3874,374,4,2025-01-28 05:30:00,PAGADA,66939.00
3875,375,5,2025-01-28 05:40:00,CREADA,101643.75
3876,376,6,2025-01-28 05:50:00,PAGADA,137172.00
3877,377,7,2025-01-28 06:00:00,PAGADA,34704.75
3878,378,8,2025-01-28 06:10:00,PAGADA,70233.00
3879,379,9,2025-01-28 06:20:00,PAGADA,106584.75
3880,380,10,2025-01-28 06:30:00,CREADA,143760.00
3881,381,1,2025-01-28 06:40:00,PAGADA,36351.75
3882,382,2,2025-01-28 06:50:00,PAGADA,73527.00
3883,383,3,2025-01-28 07:00:00,PAGADA,111525.75
3884,384,4,2025-01-28 07:10:00,PAGADA,150348.00
3885,385,5,2025-01-28 07:20:00,CREADA,37998.75
3886,386,6,2025-01-28 07:30:00,PAGADA,76821.00
3887,387,7,2025-01-28 07:40:00,PAGADA,116466.75
3888,388,8,2025-01-28 07:50:00,PAGADA,156936.00
3889,389,9,2025-01-28 08:00:00,PAGADA,39645.75
3890,390,10,2025-01-28 08:10:00,CREADA,80115.00
3891,391,1,2025-01-28 08:20:00,PAGADA,121407.75
3892,392,2,2025-01-28 08:30:00,PAGADA,163524.00
3893,393,3,2025-01-28 08:40:00,PAGADA,41292.75
3894,394,4,2025-01-28 08:50:00,PAGADA,83409.00
3895,395,5,2025-01-28 09:00:00,CREADA,126348.75
3896,396,6,2025-01-28 09:10:00,PAGADA,170112.00
3897,397,7,2025-01-28 09:20:00,PAGADA,42939.75
3898,398,8,2025-01-28 09:30:00,PAGADA,86703.00
3899,399,9,2025-01-28 09:40:00,PAGADA,131289.75
3900,400,10,2025-01-28 09:50:00,ANULADA,176700.00
3901,401,1,2025-01-28 10:00:00,PAGADA,3411.75
3902,402,2,2025-01-28 10:10:00,PAGADA,7647.00
3903,403,3,2025-01-28 10:20:00,PAGADA,12705.75
3904,404,4,2025-01-28 10:30:00,PAGADA,18588.00
3905,405,5,2025-01-28 10:40:00,CREADA,5058.75
3906,406,6,2025-01-28 10:50:00,PAGADA,10941.00
3907,407,7,2025-01-28 11:00:00,PAGADA,17646.75
3908,408,8,2025-01-28 11:10:00,PAGADA,25176.00
3909,409,9,2025-01-28 11:20:00,PAGADA,6705.75
3910,410,10,2025-01-28 11:30:00,CREADA,14235.00
3911,411,1,2025-01-28 11:40:00,PAGADA,22587.75
3912,412,2,2025-01-28 11:50:00,PAGADA,31764.00
3913,413,3,2025-01-28 12:00:00,PAGADA,8352.75
3914,414,4,2025-01-28 12:10:00,PAGADA,17529.00
3915,415,5,2025-01-28 12:20:00,CREADA,27528.75
3916,416,6,2025-01-28 12:30:00,PAGADA,38352.00
3917,417,7,2025-01-28 12:40:00,PAGADA,9999.75
3918,418,8,2025-01-28 12:50:00,PAGADA,20823.00
3919,419,9,2025-01-28 13:00:00,PAGADA,32469.75
3920,420,10,2025-01-28 13:10:00,CREADA,44940.00
3921,421,1,2025-01-28 13:20:00,PAGADA,11646.75
3922,422,2,2025-01-28 13:30:00,PAGADA,24117.00
3923,423,3,2025-01-28 13:40:00,PAGADA,37410.75
3924,424,4,2025-01-28 13:50:00,PAGADA,51528.00
3925,425,5,2025-01-28 14:00:00,CREADA,13293.75
3926,426,6,2025-01-28 14:10:00,PAGADA,27411.00
3927,427,7,2025-01-28 14:20:00,PAGADA,42351.75
3928,428,8,2025-01-28 14:30:00,PAGADA,58116.00
3929,429,9,2025-01-28 14:40:00,PAGADA,14940.75
3930,430,10,2025-01-28 14:50:00,ANULADA,30705.00
3931,431,1,2025-01-28 15:00:00,PAGADA,47292.75
3932,432,2,2025-01-28 15:10:00,PAGADA,64704.00
3933,433,3,2025-01-28 15:20:00,PAGADA,16587.75
3934,434,4,2025-01-28 15:30:00,PAGADA,33999.00
3935,435,5,2025-01-28 15:40:00,CREADA,52233.75
3936,436,6,2025-01-28 15:50:00,PAGADA,71292.00
3937,437,7,2025-01-28 16:00:00,PAGADA,18234.75
3938,438,8,2025-01-28 16:10:00,PAGADA,37293.00
3939,439,9,2025-01-28 16:20:00,PAGADA,57174.75
3940,440,10,2025-01-28 16:30:00,CREADA,77880.00
3941,441,1,2025-01-28 16:40:00,PAGADA,19881.75
3942,442,2,2025-01-28 16:50:00,PAGADA,40587.00
3943,443,3,2025-01-28 17:00:00,PAGADA,62115.75
3944,444,4,2025-01-28 17:10:00,PAGADA,84468.00
3945,445,5,2025-01-28 17:20:00,CREADA,21528.75
3946,446,6,2025-01-28 17:30:00,PAGADA,43881.00
3947,447,7,2025-01-28 17:40:00,PAGADA,67056.75
3948,448,8,2025-01-28 17:50:00,PAGADA,91056.00
3949,449,9,2025-01-28 18:00:00,PAGADA,23175.75
3950,450,10,2025-01-28 18:10:00,CREADA,47175.00
3951,451,1,2025-01-28 18:20:00,PAGADA,71997.75
3952,452,2,2025-01-28 18:30:00,PAGADA,97644.00
3953,453,3,2025-01-28 18:40:00,PAGADA,24822.75
3954,454,4,2025-01-28 18:50:00,PAGADA,50469.00
3955,455,5,2025-01-28 19:00:00,CREADA,76938.75
3956,456,6,2025-01-28 19:10:00,PAGADA,104232.00
3957,457,7,2025-01-28 19:20:00,PAGADA,26469.75
3958,458,8,2025-01-28 19:30:00,PAGADA,53763.00
3959,459,9,2025-01-28 19:40:00,PAGADA,81879.75
3960,460,10,2025-01-28 19:50:00,ANULADA,110820.00
3961,461,1,2025-01-28 20:00:00,PAGADA,28116.75
3962,462,2,2025-01-28 20:10:00,PAGADA,57057.00
3963,463,3,2025-01-28 20:20:00,PAGADA,86820.75
3964,464,4,2025-01-28 20:30:00,PAGADA,117408.00
3965,465,5,2025-01-28 20:40:00,CREADA,29763.75
3966,466,6,2025-01-28 20:50:00,PAGADA,60351.00
3967,467,7,2025-01-28 21:00:00,PAGADA,91761.75
3968,468,8,2025-01-28 21:10:00,PAGADA,123996.00
3969,469,9,2025-01-28 21:20:00,PAGADA,31410.75
3970,470,10,2025-01-28 21:30:00,CREADA,63645.00
3971,471,1,2025-01-28 21:40:00,PAGADA,96702.75
3972,472,2,2025-01-28 21:50:00,PAGADA,130584.00
3973,473,3,2025-01-28 22:00:00,PAGADA,33057.75
3974,474,4,2025-01-28 22:10:00,PAGADA,66939.00
3975,475,5,2025-01-28 22:20:00,CREADA,101643.75
3976,476,6,2025-01-28 22:30:00,PAGADA,137172.00
3977,477,7,2025-01-28 22:40:00,PAGADA,34704.75
3978,478,8,2025-01-28 22:50:00,PAGADA,70233.00
3979,479,9,2025-01-28 23:00:00,PAGADA,106584.75
3980,480,10,2025-01-28 23:10:00,CREADA,143760.00
3981,481,1,2025-01-28 23:20:00,PAGADA,36351.75
3982,482,2,2025-01-28 23:30:00,PAGADA,73527.00
3983,483,3,2025-01-28 23:40:00,PAGADA,111525.75
3984,484,4,2025-01-28 23:50:00,PAGADA,150348.00
3985,485,5,2025-01-29 00:00:00,CREADA,37998.75
3986,486,6,2025-01-29 00:10:00,PAGADA,76821.00
3987,487,7,2025-01-29 00:20:00,PAGADA,116466.75
3988,488,8,2025-01-29 00:30:00,PAGADA,156936.00
3989,489,9,2025-01-29 00:40:00,PAGADA,39645.75
3990,490,10,2025-01-29 00:50:00,ANULADA,80115.00
3991,491,1,2025-01-29 01:00:00,PAGADA,121407.75
3992,492,2,2025-01-29 01:10:00,PAGADA,163524.00
3993,493,3,2025-01-29 01:20:00,PAGADA,41292.75
3994,494,4,2025-01-29 01:30:00,PAGADA,83409.00
3995,495,5,2025-01-29 01:40:00,CREADA,126348.75
3996,496,6,2025-01-29 01:50:00,PAGADA,170112.00
3997,497,7,2025-01-29 02:00:00,PAGADA,42939.75
3998,498,8,2025-01-29 02:10:00,PAGADA,86703.00
3999,499,9,2025-01-29 02:20:00,PAGADA,131289.75
4000,500,10,2025-01-29 02:30:00,CREADA,176700.00
4001,1,1,2025-01-29 02:40:00,PAGADA,3411.75
4002,2,2,2025-01-29 02:50:00,PAGADA,7647.00
4003,3,3,2025-01-29 03:00:00,PAGADA,12705.75
4004,4,4,2025-01-29 03:10:00,PAGADA,18588.00
4005,5,5,2025-01-29 03:20:00,CREADA,5058.75
4006,6,6,2025-01-29 03:30:00,PAGADA,10941.00
4007,7,7,2025-01-29 03:40:00,PAGADA,17646.75
4008,8,8,2025-01-29 03:50:00,PAGADA,25176.00
4009,9,9,2025-01-29 04:00:00,PAGADA,6705.75
4010,10,10,2025-01-29 04:10:00,CREADA,14235.00
4011,11,1,2025-01-29 04:20:00,PAGADA,22587.75
4012,12,2,2025-01-29 04:30:00,PAGADA,31764.00
4013,13,3,2025-01-29 04:40:00,PAGADA,8352.75
4014,14,4,2025-01-29 04:50:00,PAGADA,17529.00
4015,15,5,2025-01-29 05:00:00,CREADA,27528.75
4016,16,6,2025-01-29 05:10:00,PAGADA,38352.00
4017,17,7,2025-01-29 05:20:00,PAGADA,9999.75
4018,18,8,2025-01-29 05:30:00,PAGADA,20823.00
4019,19,9,2025-01-29 05:40:00,PAGADA,32469.75
4020,20,10,2025-01-29 05:50:00,ANULADA,44940.00
4021,21,1,2025-01-29 06:00:00,PAGADA,11646.75
4022,22,2,2025-01-29 06:10:00,PAGADA,24117.00
4023,23,3,2025-01-29 06:20:00,PAGADA,37410.75
4024,24,4,2025-01-29 06:30:00,PAGADA,51528.00
4025,25,5,2025-01-29 06:40:00,CREADA,13293.75
4026,26,6,2025-01-29 06:50:00,PAGADA,27411.00
4027,27,7,2025-01-29 07:00:00,PAGADA,42351.75
4028,28,8,2025-01-29 07:10:00,PAGADA,58116.00
4029,29,9,2025-01-29 07:20:00,PAGADA,14940.75
4030,30,10,2025-01-29 07:30:00,CREADA,30705.00
4031,31,1,2025-01-29 07:40:00,PAGADA,47292.75
4032,32,2,2025-01-29 07:50:00,PAGADA,64704.00
4033,33,3,2025-01-29 08:00:00,PAGADA,16587.75
4034,34,4,2025-01-29 08:10:00,PAGADA,33999.00
4035,35,5,2025-01-29 08:20:00,CREADA,52233.75
4036,36,6,2025-01-29 08:30:00,PAGADA,71292.00
4037,37,7,2025-01-29 08:40:00,PAGADA,18234.75
4038,38,8,2025-01-29 08:50:00,PAGADA,37293.00
4039,39,9,2025-01-29 09:00:00,PAGADA,57174.75
4040,40,10,2025-01-29 09:10:00,CREADA,77880.00
4041,41,1,2025-01-29 09:20:00,PAGADA,19881.75
4042,42,2,2025-01-29 09:30:00,PAGADA,40587.00
4043,43,3,2025-01-29 09:40:00,PAGADA,62115.75
4044,44,4,2025-01-29 09:50:00,PAGADA,84468.00
4045,45,5,2025-01-29 10:00:00,CREADA,21528.75
4046,46,6,2025-01-29 10:10:00,PAGADA,43881.00
4047,47,7,2025-01-29 10:20:00,PAGADA,67056.75
4048,48,8,2025-01-29 10:30:00,PAGADA,91056.00
4049,49,9,2025-01-29 10:40:00,PAGADA,23175.75
4050,50,10,2025-01-29 10:50:00,ANULADA,47175.00
4051,51,1,2025-01-29 11:00:00,PAGADA,71997.75
4052,52,2,2025-01-29 11:10:00,PAGADA,97644.00
4053,53,3,2025-01-29 11:20:00,PAGADA,24822.75
4054,54,4,2025-01-29 11:30:00,PAGADA,50469.00
4055,55,5,2025-01-29 11:40:00,CREADA,76938.75
4056,56,6,2025-01-29 11:50:00,PAGADA,104232.00
4057,57,7,2025-01-29 12:00:00,PAGADA,26469.75
4058,58,8,2025-01-29 12:10:00,PAGADA,53763.00
4059,59,9,2025-01-29 12:20:00,PAGADA,81879.75
4060,60,10,2025-01-29 12:30:00,CREADA,110820.00
4061,61,1,2025-01-29 12:40:00,PAGADA,28116.75
4062,62,2,2025-01-29 12:50:00,PAGADA,57057.00
4063,63,3,2025-01-29 13:00:00,PAGADA,86820.75
4064,64,4,2025-01-29 13:10:00,PAGADA,117408.00
4065,65,5,2025-01-29 13:20:00,CREADA,29763.75
4066,66,6,2025-01-29 13:30:00,PAGADA,60351.00
4067,67,7,2025-01-29 13:40:00,PAGADA,91761.75
4068,68,8,2025-01-29 13:50:00,PAGADA,123996.00
4069,69,9,2025-01-29 14:00:00,PAGADA,31410.75
4070,70,10,2025-01-29 14:10:00,CREADA,63645.00
4071,71,1,2025-01-29 14:20:00,PAGADA,96702.75
4072,72,2,2025-01-29 14:30:00,PAGADA,130584.00
4073,73,3,2025-01-29 14:40:00,PAGADA,33057.75
4074,74,4,2025-01-29 14:50:00,PAGADA,66939.00
4075,75,5,2025-01-29 15:00:00,CREADA,101643.75
4076,76,6,2025-01-29 15:10:00,PAGADA,137172.00
4077,77,7,2025-01-29 15:20:00,PAGADA,34704.75
4078,78,8,2025-01-29 15:30:00,PAGADA,70233.00
4079,79,9,2025-01-29 15:40:00,PAGADA,106584.75
4080,80,10,2025-01-29 15:50:00,ANULADA,143760.00
4081,81,1,2025-01-29 16:00:00,PAGADA,36351.75
4082,82,2,2025-01-29 16:10:00,PAGADA,73527.00
4083,83,3,2025-01-29 16:20:00,PAGADA,111525.75
4084,84,4,2025-01-29 16:30:00,PAGADA,150348.00
4085,85,5,2025-01-29 16:40:00,CREADA,37998.75
4086,86,6,2025-01-29 16:50:00,PAGADA,76821.00
4087,87,7,2025-01-29 17:00:00,PAGADA,116466.75
4088,88,8,2025-01-29 17:10:00,PAGADA,156936.00
4089,89,9,2025-01-29 17:20:00,PAGADA,39645.75
4090,90,10,2025-01-29 17:30:00,CREADA,80115.00
4091,91,1,2025-01-29 17:40:00,PAGADA,121407.75
4092,92,2,2025-01-29 17:50:00,PAGADA,163524.00
4093,93,3,2025-01-29 18:00:00,PAGADA,41292.75
4094,94,4,2025-01-29 18:10:00,PAGADA,83409.00
4095,95,5,2025-01-29 18:20:00,CREADA,126348.75
4096,96,6,2025-01-29 18:30:00,PAGADA,170112.00
4097,97,7,2025-01-29 18:40:00,PAGADA,42939.75
4098,98,8,2025-01-29 18:50:00,PAGADA,86703.00
4099,99,9,2025-01-29 19:00:00,PAGADA,131289.75
4100,100,10,2025-01-29 19:10:00,CREADA,176700.00
4101,101,1,2025-01-29 19:20:00,PAGADA,3411.75
4102,102,2,2025-01-29 19:30:00,PAGADA,7647.00
4103,103,3,2025-01-29 19:40:00,PAGADA,12705.75
4104,104,4,2025-01-29 19:50:00,PAGADA,18588.00
4105,105,5,2025-01-29 20:00:00,CREADA,5058.75
4106,106,6,2025-01-29 20:10:00,PAGADA,10941.00
4107,107,7,2025-01-29 20:20:00,PAGADA,17646.75
4108,108,8,2025-01-29 20:30:00,PAGADA,25176.00
4109,109,9,2025-01-29 20:40:00,PAGADA,6705.75
4110,110,10,2025-01-29 20:50:00,ANULADA,14235.00
4111,111,1,2025-01-29 21:00:00,PAGADA,22587.75
4112,112,2,2025-01-29 21:10:00,PAGADA,31764.00
4113,113,3,2025-01-29 21:20:00,PAGADA,8352.75
4114,114,4,2025-01-29 21:30:00,PAGADA,17529.00
4115,115,5,2025-01-29 21:40:00,CREADA,27528.75
4116,116,6,2025-01-29 21:50:00,PAGADA,38352.00
4117,117,7,2025-01-29 22:00:00,PAGADA,9999.75
4118,118,8,2025-01-29 22:10:00,PAGADA,20823.00
4119,119,9,2025-01-29 22:20:00,PAGADA,32469.75
4120,120,10,2025-01-29 22:30:00,CREADA,44940.00
4121,121,1,2025-01-29 22:40:00,PAGADA,11646.75
4122,122,2,2025-01-29 22:50:00,PAGADA,24117.00
4123,123,3,2025-01-29 23:00:00,PAGADA,37410.75
4124,124,4,2025-01-29 23:10:00,PAGADA,51528.00
4125,125,5,2025-01-29 23:20:00,CREADA,13293.75
4126,126,6,2025-01-29 23:30:00,PAGADA,27411.00
4127,127,7,2025-01-29 23:40:00,PAGADA,42351.75
4128,128,8,2025-01-29 23:50:00,PAGADA,58116.00
4129,129,9,2025-01-30 00:00:00,PAGADA,14940.75
4130,130,10,2025-01-30 00:10:00,CREADA,30705.00
4131,131,1,2025-01-30 00:20:00,PAGADA,47292.75
4132,132,2,2025-01-30 00:30:00,PAGADA,64704.00
4133,133,3,2025-01-30 00:40:00,PAGADA,16587.75
4134,134,4,2025-01-30 00:50:00,PAGADA,33999.00
4135,135,5,2025-01-30 01:00:00,CREADA,52233.75
4136,136,6,2025-01-30 01:10:00,PAGADA,71292.00
4137,137,7,2025-01-30 01:20:00,PAGADA,18234.75
4138,138,8,2025-01-30 01:30:00,PAGADA,37293.00
4139,139,9,2025-01-30 01:40:00,PAGADA,57174.75
4140,140,10,2025-01-30 01:50:00,ANULADA,77880.00
4141,141,1,2025-01-30 02:00:00,PAGADA,19881.75
4142,142,2,2025-01-30 02:10:00,PAGADA,40587.00
4143,143,3,2025-01-30 02:20:00,PAGADA,62115.75
4144,144,4,2025-01-30 02:30:00,PAGADA,84468.00
4145,145,5,2025-01-30 02:40:00,CREADA,21528.75
4146,146,6,2025-01-30 02:50:00,PAGADA,43881.00
4147,147,7,2025-01-30 03:00:00,PAGADA,67056.75
4148,148,8,2025-01-30 03:10:00,PAGADA,91056.00
4149,149,9,2025-01-30 03:20:00,PAGADA,23175.75
4150,150,10,2025-01-30 03:30:00,CREADA,47175.00
4151,151,1,2025-01-30 03:40:00,PAGADA,71997.75
4152,152,2,2025-01-30 03:50:00,PAGADA,97644.00
4153,153,3,2025-01-30 04:00:00,PAGADA,24822.75
4154,154,4,2025-01-30 04:10:00,PAGADA,50469.00
4155,155,5,2025-01-30 04:20:00,CREADA,76938.75
4156,156,6,2025-01-30 04:30:00,PAGADA,104232.00
4157,157,7,2025-01-30 04:40:00,PAGADA,26469.75
4158,158,8,2025-01-30 04:50:00,PAGADA,53763.00
4159,159,9,2025-01-30 05:00:00,PAGADA,81879.75
4160,160,10,2025-01-30 05:10:00,CREADA,110820.00
4161,161,1,2025-01-30 05:20:00,PAGADA,28116.75
4162,162,2,2025-01-30 05:30:00,PAGADA,57057.00
4163,163,3,2025-01-30 05:40:00,PAGADA,86820.75
4164,164,4,2025-01-30 05:50:00,PAGADA,117408.00
4165,165,5,2025-01-30 06:00:00,CREADA,29763.75
4166,166,6,2025-01-30 06:10:00,PAGADA,60351.00
4167,167,7,2025-01-30 06:20:00,PAGADA,91761.75
4168,168,8,2025-01-30 06:30:00,PAGADA,123996.00
4169,169,9,2025-01-30 06:40:00,PAGADA,31410.75
4170,170,10,2025-01-30 06:50:00,ANULADA,63645.00
4171,171,1,2025-01-30 07:00:00,PAGADA,96702.75
4172,172,2,2025-01-30 07:10:00,PAGADA,130584.00
4173,173,3,2025-01-30 07:20:00,PAGADA,33057.75
4174,174,4,2025-01-30 07:30:00,PAGADA,66939.00
4175,175,5,2025-01-30 07:40:00,CREADA,101643.75
4176,176,6,2025-01-30 07:50:00,PAGADA,137172.00
4177,177,7,2025-01-30 08:00:00,PAGADA,34704.75
4178,178,8,2025-01-30 08:10:00,PAGADA,70233.00
4179,179,9,2025-01-30 08:20:00,PAGADA,106584.75
4180,180,10,2025-01-30 08:30:00,CREADA,143760.00
4181,181,1,2025-01-30 08:40:00,PAGADA,36351.75
4182,182,2,2025-01-30 08:50:00,PAGADA,73527.00
4183,183,3,2025-01-30 09:00:00,PAGADA,111525.75
4184,184,4,2025-01-30 09:10:00,PAGADA,150348.00
4185,185,5,2025-01-30 09:20:00,CREADA,37998.75
4186,186,6,2025-01-30 09:30:00,PAGADA,76821.00
4187,187,7,2025-01-30 09:40:00,PAGADA,116466.75
4188,188,8,2025-01-30 09:50:00,PAGADA,156936.00
4189,189,9,2025-01-30 10:00:00,PAGADA,39645.75
4190,190,10,2025-01-30 10:10:00,CREADA,80115.00
4191,191,1,2025-01-30 10:20:00,PAGADA,121407.75
4192,192,2,2025-01-30 10:30:00,PAGADA,163524.00
4193,193,3,2025-01-30 10:40:00,PAGADA,41292.75
4194,194,4,2025-01-30 10:50:00,PAGADA,83409.00
4195,195,5,2025-01-30 11:00:00,CREADA,126348.75
4196,196,6,2025-01-30 11:10:00,PAGADA,170112.00
4197,197,7,2025-01-30 11:20:00,PAGADA,42939.75
4198,198,8,2025-01-30 11:30:00,PAGADA,86703.00
4199,199,9,2025-01-30 11:40:00,PAGADA,131289.75
4200,200,10,2025-01-30 11:50:00,ANULADA,176700.00
4201,201,1,2025-01-30 12:00:00,PAGADA,3411.75
4202,202,2,2025-01-30 12:10:00,PAGADA,7647.00
4203,203,3,2025-01-30 12:20:00,PAGADA,12705.75
4204,204,4,2025-01-30 12:30:00,PAGADA,18588.00
4205,205,5,2025-01-30 12:40:00,CREADA,5058.75
4206,206,6,2025-01-30 12:50:00,PAGADA,10941.00
4207,207,7,2025-01-30 13:00:00,PAGADA,17646.75
4208,208,8,2025-01-30 13:10:00,PAGADA,25176.00
4209,209,9,2025-01-30 13:20:00,PAGADA,6705.75
4210,210,10,2025-01-30 13:30:00,CREADA,14235.00
4211,211,1,2025-01-30 13:40:00,PAGADA,22587.75
4212,212,2,2025-01-30 13:50:00,PAGADA,31764.00
4213,213,3,2025-01-30 14:00:00,PAGADA,8352.75
4214,214,4,2025-01-30 14:10:00,PAGADA,17529.00
4215,215,5,2025-01-30 14:20:00,CREADA,27528.75
4216,216,6,2025-01-30 14:30:00,PAGADA,38352.00
4217,217,7,2025-01-30 14:40:00,PAGADA,9999.75
4218,218,8,2025-01-30 14:50:00,PAGADA,20823.00
4219,219,9,2025-01-30 15:00:00,PAGADA,32469.75
4220,220,10,2025-01-30 15:10:00,CREADA,44940.00
4221,221,1,2025-01-30 15:20:00,PAGADA,11646.75
4222,222,2,2025-01-30 15:30:00,PAGADA,24117.00
4223,223,3,2025-01-30 15:40:00,PAGADA,37410.75
4224,224,4,2025-01-30 15:50:00,PAGADA,51528.00
4225,225,5,2025-01-30 16:00:00,CREADA,13293.75
4226,226,6,2025-01-30 16:10:00,PAGADA,27411.00
4227,227,7,2025-01-30 16:20:00,PAGADA,42351.75
4228,228,8,2025-01-30 16:30:00,PAGADA,58116.00
4229,229,9,2025-01-30 16:40:00,PAGADA,14940.75
4230,230,10,2025-01-30 16:50:00,ANULADA,30705.00
4231,231,1,2025-01-30 17:00:00,PAGADA,47292.75
4232,232,2,2025-01-30 17:10:00,PAGADA,64704.00
4233,233,3,2025-01-30 17:20:00,PAGADA,16587.75
4234,234,4,2025-01-30 17:30:00,PAGADA,33999.00
4235,235,5,2025-01-30 17:40:00,CREADA,52233.75
4236,236,6,2025-01-30 17:50:00,PAGADA,71292.00
4237,237,7,2025-01-30 18:00:00,PAGADA,18234.75
4238,238,8,2025-01-30 18:10:00,PAGADA,37293.00
4239,239,9,2025-01-30 18:20:00,PAGADA,57174.75
4240,240,10,2025-01-30 18:30:00,CREADA,77880.00
4241,241,1,2025-01-30 18:40:00,PAGADA,19881.75
4242,242,2,2025-01-30 18:50:00,PAGADA,40587.00
4243,243,3,2025-01-30 19:00:00,PAGADA,62115.75
4244,244,4,2025-01-30 19:10:00,PAGADA,84468.00
4245,245,5,2025-01-30 19:20:00,CREADA,21528.75
4246,246,6,2025-01-30 19:30:00,PAGADA,43881.00
4247,247,7,2025-01-30 19:40:00,PAGADA,67056.75
4248,248,8,2025-01-30 19:50:00,PAGADA,91056.00
4249,249,9,2025-01-30 20:00:00,PAGADA,23175.75
4250,250,10,2025-01-30 20:10:00,CREADA,47175.00
4251,251,1,2025-01-30 20:20:00,PAGADA,71997.75
